,lval,op,rval,Estimate,Est. Std,Std. Err,z-value,p-value
29,beauty_rating,~,truck_pixels,-0.07443097695405168,-0.07443867247886007,0.027471370292278984,-2.709401684715437,0.006740467874503775
30,beauty_rating,~,traffic_sign_pixels,-0.030204785757530325,-0.03020790867338659,0.015520763371471609,-1.9460889282741738,0.05164405831473151
31,beauty_rating,~,person_pixels,-0.015364423254293815,-0.015366011803916004,0.015815421829102214,-0.9714836201871018,0.3313075059147894
32,beauty_rating,~,building,-0.1257995067341988,-0.1258125133245268,0.12355365937080945,-1.0181771011381453,0.3085937996349222
33,beauty_rating,~,sidewalk,0.15172677841431909,0.15174246566222535,0.10670515071716871,1.4219255339890966,0.15504786972245155
34,beauty_rating,~,trees,0.11191321944349075,0.11192479031078091,0.1092514180346361,1.0243639987078832,0.30566337977828906
35,beauty_rating,~,grass,0.07365563976425998,0.07366325512585113,0.07165290355621097,1.0279505240907638,0.3039731014830811
36,beauty_rating,~,sky,-0.005762956083047557,-0.005763551923292058,0.08741983871558891,-0.06592274897384329,0.9474393289137879
37,beauty_rating,~,water,0.016008875751950594,0.016010530932435183,0.04759551887197901,0.3363525838361891,0.7366050011645364
38,beauty_rating,~,plants,0.00639364917660906,0.006394310225111558,0.03845034800882239,0.16628325899614124,0.8679340400204594
39,V_img,~,traffic_safety_rating,-0.007081736332242101,-0.00708261896027537,0.01623362433546958,-0.43623877117401666,0.6626635006001069
40,V_img,~,social_safety_rating,0.026544548287800448,0.026542718470904062,0.014934252050815135,1.7774273660108861,0.0754979515391021
41,V_img,~,beauty_rating,0.11206910553163063,0.11206633684107943,0.01572934827367055,7.124841002605235,1.042055330913172e-12
42,V_img,~,road,0.060152549316208996,0.060157282339145475,0.05769887273620125,1.0425255548784014,0.2971680838486461
43,V_img,~,car_pixels,-0.11218839955512028,-0.11219722694937606,0.03144994574296194,-3.5672048679657666,0.0003608093922329303
44,V_img,~,bicycle_pixels,-0.022368355716260797,-0.022370115740430317,0.01353523663270366,-1.6526017476903263,0.09841194216741789
45,V_img,~,truck_pixels,-0.13699971119508306,-0.13701049083422973,0.023363352752071805,-5.8638720496599275,4.52195991762494e-09
46,V_img,~,traffic_sign_pixels,-0.024959399207640235,-0.02496136310460342,0.013205812600852495,-1.8900313036502547,0.05875377358619849
47,V_img,~,person_pixels,-0.0008818242119350718,-0.0008818935970944453,0.013403321954936733,-0.06579146683442051,0.9475438499976603
48,V_img,~,building,-0.1979509179018637,-0.1979664934052361,0.10483954170076212,-1.888132232254279,0.059008200692841406
49,V_img,~,sidewalk,0.20514431164444738,0.20516045315039091,0.09047441862337266,2.267428901600967,0.023364037607374932
50,V_img,~,trees,0.21105917457757392,0.21107578148660086,0.09263279865768405,2.2784497244355655,0.022699796685009765
51,V_img,~,grass,0.12344498220900946,0.12345469531242466,0.060751081258901794,2.0319800018191314,0.04215568051854257
52,V_img,~,sky,0.08023589286357616,0.0802422061175541,0.07414754734764423,1.0821112192194884,0.2792031111841642
53,V_img,~,water,0.09121670075059438,0.09122387801476275,0.04036141763967263,2.259997445151043,0.023821409401351135
54,V_img,~,plants,0.03281559386498486,0.032818175916123245,0.03260400549090642,1.0064896435234305,0.3141800910125352
55,traffic_safety_rating,~~,social_safety_rating,0.4126325080866429,0.412674462846808,0.01645653847218925,25.074076711751854,0.0
56,traffic_safety_rating,~~,beauty_rating,0.36587946517526104,0.36590048189700447,0.015287443691274933,23.93333199062886,0.0
57,traffic_safety_rating,~~,traffic_safety_rating,0.8617438611920674,0.8616646773317279,0.01986407694216356,43.38202392478378,0.0
58,social_safety_rating,~~,beauty_rating,0.36013845501683456,0.36022886213640454,0.01615586754431856,22.291495891917663,0.0
59,social_safety_rating,~~,social_safety_rating,0.9853183968601663,0.9856093388162179,0.022712596316827427,43.38202392505768,0.0
60,beauty_rating,~~,beauty_rating,0.8654559532551922,0.8656349239561548,0.01994964445900819,43.38202392479314,0.0
61,V_img,~~,V_img,0.620862170487413,0.62095987775119,0.01431150772339749,43.38202392393643,0.0
